  9.0300000000000011e+002  4.0400000000000000e+002  9.4720606038223998e-001
  1.0950000000000000e+003  4.9599999999999994e+002 -9.4353569473861898e-001
  1.3500000000000000e+003  1.0170000000000000e+003  9.9477347295763596e-001
  5.0200000000000000e+002  2.0300000000000000e+002 -9.8248625175924098e-001
  1.4180000000000000e+003  1.1400000000000000e+003 -9.0016296829908005e-001
  3.3700000000000000e+002  1.6300000000000000e+002  9.6104267859925308e-001
  1.4820000000000000e+003  2.9900000000000000e+002  8.0109511781257503e-001
